date,station_name,latitude,longitude,PM2.5,temperature,humidity,wind_speed,pressure,dayofweek,month,day
2024-12-14,Gymnasium 39,43.348459,76.84291,-0.27915829779811563,-0.7721503748930529,0.035645453602981166,1.1645322930259319,0.3412023441906913,0.9930515995131479,1.8356004364376404,-0.17158883668319816
2024-12-15,Gymnasium 39,43.348459,76.84291,-1.0375896970274314,-0.43468325423706333,0.6695343859902926,1.846399661155835,1.0551326455098018,1.4949996778942087,1.8356004364376404,-0.06210239297024278
2024-12-16,Gymnasium 39,43.348459,76.84291,-0.8865446461710529,-1.4224585283320108,1.3222645309871055,1.5914210358613532,2.020234422650863,-1.5166887923921557,1.8356004364376404,0.047384050742712604
2024-12-17,Gymnasium 39,43.348459,76.84291,-0.9460364468621264,-1.9797351731059436,0.9788070496505018,0.6309843341160474,0.7779749838496957,-1.014740714011095,1.8356004364376404,0.156870494455668
2024-12-18,Gymnasium 39,43.348459,76.84291,0.3317904338497361,-1.3853675606053197,0.17206521560533913,0.6779144466297546,0.6583527579931251,-0.5127926356300342,1.8356004364376404,0.2663569381686234
2024-12-19,Gymnasium 39,43.348459,76.84291,0.14619026522668607,-1.0895518084940308,0.413181249714906,1.1660381073617112,0.23215989039807494,-0.01084455724897347,1.8356004364376404,0.3758433818815788
2024-12-20,Gymnasium 39,43.348459,76.84291,-1.0201340189803498,-0.5018726307713617,1.2257755161828494,0.4575686894440462,1.052098294057425,0.4911035211320872,1.8356004364376404,0.48532982559453414
2024-12-21,Gymnasium 39,43.348459,76.84291,-0.13452553683658341,-1.3218263864298014,0.9384130475023327,-1.0813383791445983,1.2560916734978194,0.9930515995131479,1.8356004364376404,0.5948162693074895
2024-12-22,Gymnasium 39,43.348459,76.84291,-0.5605865765163681,-1.5662620332135975,1.7337362024115663,-0.26821716252800554,1.4516050520793045,1.4949996778942087,1.8356004364376404,0.7043027130204449
2024-12-23,Gymnasium 39,43.348459,76.84291,-0.29661397584519716,-1.7155381721652545,1.446301860607626,-0.6127898739706976,1.2953076316683385,-1.5166887923921557,1.8356004364376404,0.8137891567334004
2024-12-24,Gymnasium 39,43.348459,76.84291,-0.10175161070736914,-1.5148819278861043,0.7602075583255109,-0.48153602548400815,1.3171023667002777,-1.014740714011095,1.8356004364376404,0.9232756004463557
2024-12-25,Gymnasium 39,43.348459,76.84291,0.36990793489132223,-1.538291797537262,1.850779623730932,-0.007717313737238351,1.3133761831167587,-0.5127926356300342,1.8356004364376404,1.032762044159311
2024-12-26,Gymnasium 39,43.348459,76.84291,0.03112528544694499,-1.4504287640083464,1.3374663499832444,0.7926047682299472,1.1527133424163065,-0.01084455724897347,1.8356004364376404,1.1422484878722665
2024-12-27,Gymnasium 39,43.348459,76.84291,0.3610019767040357,-0.9308510569007102,-0.023482604861585026,0.13809250065805415,1.1495899833213266,0.4911035211320872,1.8356004364376404,1.2517349315852218
2024-12-29,Gymnasium 39,43.348459,76.84291,0.03789381366928263,-1.1348514489831745,1.5277328026625905,-0.3136416043082923,0.5614922138313179,1.4949996778942087,1.8356004364376404,1.4707078190111327
2024-12-30,Gymnasium 39,43.348459,76.84291,0.7389708421724734,-0.345300052309313,0.43098748934710657,0.3032263100856274,0.7373713156149562,-1.5166887923921557,1.8356004364376404,1.580194262724088
2024-12-31,Gymnasium 39,43.348459,76.84291,0.4682297132789648,-0.07471835801065053,1.5761909692588962,-0.19694372173020575,1.056374706704308,-1.014740714011095,1.8356004364376404,1.6896807064370434
2025-01-01,Gymnasium 39,43.348459,76.84291,-0.440178021824255,-0.43833156097433823,2.069415051617635,-0.8085411423465384,1.0295591314691694,-0.5127926356300342,-0.9414356733243516,-1.5949126049516182
2025-01-02,Gymnasium 39,43.348459,76.84291,0.12802211052462173,-0.3866474010913792,1.9297479312205887,-0.6160523759633139,1.2561442689229938,-0.01084455724897347,-0.9414356733243516,-1.4854261612386628
2025-01-04,Gymnasium 39,43.348459,76.84291,-0.2994638824651288,-0.5672378887298541,1.3166623477122454,1.902113355556085,0.8523530066503583,0.9930515995131479,-0.9414356733243516,-1.266453273812752
2025-01-05,Gymnasium 39,43.348459,76.84291,-0.4718832329709948,-0.626218662087363,1.6308589737190076,0.775790080817675,1.0747952429212042,1.4949996778942087,-0.9414356733243516,-1.1569668300997966
2025-01-28,Gymnasium 39,43.348459,76.84291,0.1992697760229135,-1.0013847552024808,0.24546662298981659,-0.7046423944178593,0.8363599515953637,-1.014740714011095,-0.9414356733243516,1.3612213752981772
2025-01-29,Gymnasium 39,43.348459,76.84291,-0.35931192148369384,-0.6541888977636985,1.1149772158969702,-0.9530960157271088,0.9865563026860839,-0.5127926356300342,-0.9414356733243516,1.4707078190111327
2025-01-30,Gymnasium 39,43.348459,76.84291,-0.8242029388600476,-0.3373954341023262,1.8641610925283585,0.03218576094440416,1.2204602958430415,-0.01084455724897347,-0.9414356733243516,1.580194262724088
2025-01-31,Gymnasium 39,43.348459,76.84291,-0.9677669848391055,-0.6356433443146897,1.5712317237426625,0.6053860648172327,1.4440110818444891,0.4911035211320872,-0.9414356733243516,1.6896807064370434
2025-02-01,Gymnasium 39,43.348459,76.84291,-0.5495431883641329,-1.2336594027239147,1.9444133153591747,0.07560249814443798,1.5868319360049652,0.9930515995131479,-0.6889778451641706,-1.5949126049516182
2025-02-02,Gymnasium 39,43.348459,76.84291,-0.3379376218342064,-1.5252187389869971,1.807459078675357,-0.3741237586392966,1.519194219230516,1.4949996778942087,-0.6889778451641706,-1.4854261612386628
