date,station_name,latitude,longitude,PM2.5,temperature,humidity,wind_speed,pressure,dayofweek,month,day
2025-03-29,Gymnasium 39,43.348459,76.84291,-0.3564008651628672,0.6645488522937836,0.535811739904041,-0.30992080817830087,1.0903688979460888,0.990637375812967,-0.43211338961097484,1.430528387147288
2025-03-30,Gymnasium 39,43.348459,76.84291,-0.21361349912149535,0.8783299634588939,0.37668446950532364,-0.6951373213273064,1.1535086901691685,1.4909709085264704,-0.43211338961097484,1.5385457043207171
2025-03-31,Gymnasium 39,43.348459,76.84291,-0.24510621582869294,1.1806997423310326,-0.9205487413639686,-0.38868074993777646,1.0031870416154784,-1.5110302877545507,-0.43211338961097484,1.6465630214941465
2025-04-01,Gymnasium 39,43.348459,76.84291,-0.5218140665084393,1.4089380607526625,-0.757515839089008,-0.22283059351927142,0.8329235259338365,-1.010696755041047,-0.183499087363632,-1.59395649370873
2025-04-02,Gymnasium 39,43.348459,76.84291,-0.4842062591784848,1.2855909006549089,-0.5950502661759091,-0.18218846445610867,0.8050689268877844,-0.5103632223275436,-0.183499087363632,-1.4859391765353007
2025-04-03,Gymnasium 39,43.348459,76.84291,-0.2166710444328737,1.4347763928322996,-0.3159307224822088,1.0125885564560628,0.5582670503946563,-0.010029689614040101,-0.183499087363632,-1.3779218593618716
2025-04-04,Gymnasium 39,43.348459,76.84291,-0.15552013820530544,1.9355472931252828,-1.619769337732558,0.7273364736596646,0.32471788568038434,0.49030384309946345,-0.183499087363632,-1.2699045421884423
2025-04-05,Gymnasium 39,43.348459,76.84291,-0.8844389404379192,1.7789794002383414,0.2990569067127767,1.5323536164077871,0.697138939398653,0.990637375812967,-0.183499087363632,-1.1618872250150132
2025-04-06,Gymnasium 39,43.348459,76.84291,-0.5120299215120284,1.9004809953606028,-0.4609238515184187,0.82881555161028,0.5848454023571438,1.4909709085264704,-0.183499087363632,-1.0538699078415839
2025-04-07,Gymnasium 39,43.348459,76.84291,-0.8235937887414887,2.2249976947462304,-0.38066804198587745,2.4358199641315283,0.7651244189612352,-1.5110302877545507,-0.183499087363632,-0.9458525906681547
2025-04-08,Gymnasium 39,43.348459,76.84291,-0.7022092398797658,2.306819150068872,-0.6684174943221318,0.219941372796078,0.8356299800666019,-1.010696755041047,-0.183499087363632,-0.8378352734947255
2025-04-09,Gymnasium 39,43.348459,76.84291,-0.7927125810965667,2.0979594046974923,-0.2784661771041165,-1.4198797302732002,0.8005595205258563,-0.5103632223275436,-0.183499087363632,-0.7298179563212963
2025-04-10,Gymnasium 39,43.348459,76.84291,-0.6435043699013002,2.0109090598223287,-0.6253063149286733,-0.621426301191021,0.7501335802019053,-0.010029689614040101,-0.183499087363632,-0.6218006391478671
2025-04-11,Gymnasium 39,43.348459,76.84291,-0.495519176830585,1.97030592632359,-0.9853569363982309,-0.1667899323956808,0.32764717660551823,0.49030384309946345,-0.183499087363632,-0.5137833219744379
2025-04-12,Gymnasium 39,43.348459,76.84291,-0.4845120137096227,1.0865744501013186,-0.8112443680356571,-0.23671462242643646,0.11301888135234628,0.990637375812967,-0.183499087363632,-0.40576600480100866
2024-12-14,School 177,43.357966,76.921398,0.4452875154805527,-0.7818424694668092,-0.293735627424573,0.24139835080379282,0.40537264978362164,0.990637375812967,1.8054153306151108,-0.18973137045415023
2024-12-15,School 177,43.357966,76.921398,-0.7725327820414691,-0.3961135812761781,0.4783895554387037,2.3113689716856998,1.146957288473537,1.4909709085264704,1.8054153306151108,-0.08171405328072102
2024-12-16,School 177,43.357966,76.921398,-0.3062571220562612,-1.455791629041328,1.4253386629073928,1.7360686627737865,2.1118324962726915,-1.5110302877545507,1.8054153306151108,0.026303263892708196
2024-12-17,School 177,43.357966,76.921398,0.08113386889538379,-2.0343850493320135,0.6857765598294137,0.5667875838341877,0.8279684459871715,-1.010696755041047,1.8054153306151108,0.1343205810661374
2024-12-18,School 177,43.357966,76.921398,0.8436856695531599,-1.3518232532051977,-0.6937015270686204,-0.7953542410944969,0.7399843772040348,-0.5103632223275436,1.8054153306151108,0.2423378982395666
2024-12-19,School 177,43.357966,76.921398,1.0457894146352733,-1.0516067038749242,-0.053109949888136575,0.1611237614463092,0.30864932716160004,-0.010029689614040101,1.8054153306151108,0.35035521541299586
2024-12-20,School 177,43.357966,76.921398,-0.5505549924353964,-0.550835803581941,1.1447625945482827,0.6346927918825144,1.1434445703102023,0.49030384309946345,1.8054153306151108,0.458372532586425
2024-12-21,School 177,43.357966,76.921398,0.5510785832542459,-1.3604358897574949,0.9559475801100012,-0.5320641151349796,1.3503019388767812,0.990637375812967,1.8054153306151108,0.5663898497598543
2024-12-22,School 177,43.357966,76.921398,0.09214103201634606,-1.666804463146991,1.581376020265919,0.4239091974661507,1.5225385730653942,1.4909709085264704,1.8054153306151108,0.6744071669332835
2024-12-23,School 177,43.357966,76.921398,1.0115449071478348,-1.8138365849749345,1.33602704131451,0.030109777558263027,1.3635262896093359,-1.5110302877545507,1.8054153306151108,0.7824244841067127
2024-12-24,School 177,43.357966,76.921398,0.5648375371554487,-1.5935959259918104,0.6241642660141201,0.05737285654342692,1.3977378146049522,-1.010696755041047,1.8054153306151108,0.8904418012801419
2024-12-25,School 177,43.357966,76.921398,1.8306612960661115,-1.5969793913764219,1.5375190222156634,0.9754804125285919,1.3764427204106178,-0.5103632223275436,1.8054153306151108,0.9984591184535712
2024-12-26,School 177,43.357966,76.921398,2.0624232306685957,-1.3570522835653016,0.8916719269065295,-0.2054124350316694,1.226088659232583,-0.010029689614040101,1.8054153306151108,1.1064764356270003
2024-12-27,School 177,43.357966,76.921398,2.1147072554931663,-0.949483963418077,-0.29171209851441415,-1.2103581495955162,1.2082212000626793,0.49030384309946345,1.8054153306151108,1.2144937528004296
2024-12-28,School 177,43.357966,76.921398,2.7375292354209493,-1.1088201333644658,0.7222111341941089,-0.779450874649648,1.2022208129809042,0.990637375812967,1.8054153306151108,1.3225110699738587
2024-12-29,School 177,43.357966,76.921398,0.9164552479639663,-1.1454243315382653,0.8477440533256804,-0.9604470737139978,0.6284971041930949,1.4909709085264704,1.8054153306151108,1.430528387147288
2024-12-30,School 177,43.357966,76.921398,0.9910593535615995,-0.2813791985383035,-0.050766505738968015,-0.22081111153684246,0.8247312351307649,-1.5110302877545507,1.8054153306151108,1.5385457043207171
2024-12-31,School 177,43.357966,76.921398,2.1348870545482637,-0.06636757871575695,1.6208998574365798,-0.288463830170586,1.1481444008401542,-1.010696755041047,1.8054153306151108,1.6465630214941465
2025-01-01,School 177,43.357966,76.921398,0.32176268490086485,-0.5077719519844414,1.8016532679455073,-0.8604826433613906,1.110282404027739,-0.5103632223275436,-0.9293419941056605,-1.59395649370873
2025-01-02,School 177,43.357966,76.921398,1.606848979273212,-0.4425609686620801,1.763265389967021,-0.6103190780652891,1.3437221761348483,-0.010029689614040101,-0.9293419941056605,-1.4859391765353007
2025-01-03,School 177,43.357966,76.921398,1.8756072121433742,-0.846745823424693,1.9254812729374782,0.4415797009235906,1.3027040000268875,0.49030384309946345,-0.9293419941056605,-1.3779218593618716
2025-01-04,School 177,43.357966,76.921398,-0.0439197343399934,-0.687717247640886,1.7447642755451862,1.7974108793798955,0.919076281441509,0.990637375812967,-0.9293419941056605,-1.2699045421884423
2025-01-05,School 177,43.357966,76.921398,-0.3041168403382963,-0.6778740936306789,1.9159293321629816,0.43198712539586664,1.159351065707264,1.4909709085264704,-0.9293419941056605,-1.1618872250150132
2025-01-27,School 177,43.357966,76.921398,5.867844125210168,-0.8941161693078185,-0.32328162040294983,-0.6557574948923138,1.0783357111581944,-1.5110302877545507,-0.9293419941056605,1.2144937528004296
2025-01-28,School 177,43.357966,76.921398,0.9378580651436152,-1.009158075804484,-0.18020603209812128,-1.2969436020924974,0.9241083413709922,-1.010696755041047,-0.9293419941056605,1.3225110699738587
2025-01-29,School 177,43.357966,76.921398,0.0603425607780106,-0.5975908203323204,0.4557334443150966,-0.5727062441981424,1.080657265376869,-0.5103632223275436,-0.9293419941056605,1.430528387147288
2025-01-30,School 177,43.357966,76.921398,-0.3958431996796487,-0.27061322683845473,1.878819814672083,0.5932934834650927,1.3179460366248872,-0.010029689614040101,-0.9293419941056605,1.5385457043207171
2025-01-31,School 177,43.357966,76.921398,-0.5150874668234069,-0.5868248838343672,1.431304561927543,0.7937270341099832,1.5487806440503076,0.49030384309946345,-0.9293419941056605,1.6465630214941465
2025-02-01,School 177,43.357966,76.921398,-0.11302025837714548,-1.2377040587924872,1.913762751723184,1.0898338506175305,1.6751858274158022,0.990637375812967,-0.6807276918583177,-1.59395649370873
2025-02-02,School 177,43.357966,76.921398,0.593272708551268,-1.5819072070061109,1.6724270184123604,0.025313634239146225,1.5956938662109237,1.4909709085264704,-0.6807276918583177,-1.4859391765353007
2025-02-10,School 177,43.357966,76.921398,-0.26589752394606614,-1.6412737956337269,0.6014723920081034,0.6339356125282555,1.2638696244841372,-1.5110302877545507,-0.6807276918583177,-0.6218006391478671
2025-02-11,School 177,43.357966,76.921398,0.8158620072196162,-1.5443801559407746,1.293590805047255,0.023041518397388987,1.2311490802083678,-1.010696755041047,-0.6807276918583177,-0.5137833219744379
2025-02-12,School 177,43.357966,76.921398,0.6278229705698439,-0.5705221116023552,1.3515812942257923,0.5559328501230387,1.3209847201571838,-0.5103632223275436,-0.6807276918583177,-0.40576600480100866
2025-02-13,School 177,43.357966,76.921398,0.21536010806489614,-0.45732573487928635,1.9252335336975135,0.34439207635241625,1.3939536407127322,-0.010029689614040101,-0.6807276918583177,-0.29774868762757944
2025-02-14,School 177,43.357966,76.921398,0.20068389057027963,-0.8335191336260833,1.7413193346178013,-0.16653744298109774,1.0111524440481385,0.49030384309946345,-0.6807276918583177,-0.18973137045415023
2025-02-15,School 177,43.357966,76.921398,-0.023434180753757982,-0.678796876118425,0.7920267829999436,1.3826591714039689,0.6965352542702368,0.990637375812967,-0.6807276918583177,-0.08171405328072102
2025-02-16,School 177,43.357966,76.921398,0.5703411187159299,-0.6181999108404809,1.615147235242436,-0.8029274790845371,1.034611080917468,1.4909709085264704,-0.6807276918583177,0.026303263892708196
2025-02-17,School 177,43.357966,76.921398,0.7528765738052211,-0.6385014071860593,1.737199450564213,-1.1535601646729217,1.414227737240215,-1.5110302877545507,-0.6807276918583177,0.1343205810661374
2025-02-18,School 177,43.357966,76.921398,0.5278412388877699,-0.7861489285505396,1.893236807922739,-0.317998880552762,1.0619592327081373,-1.010696755041047,-0.6807276918583177,0.2423378982395666
2025-02-19,School 177,43.357966,76.921398,1.1839904627095774,-0.8199847792611007,1.6495933933451565,-0.8503852334492457,0.8811859235827922,-0.5103632223275436,-0.6807276918583177,0.35035521541299586
2025-02-20,School 177,43.357966,76.921398,3.73734655224169,-0.5591409515773424,0.9008343773798743,-1.539281728873466,1.0634826260523287,-0.010029689614040101,-0.6807276918583177,0.458372532586425
2025-02-21,School 177,43.357966,76.921398,3.7162494895931792,-0.6947920541878548,1.2701173495020317,-1.7551140282459021,1.0561006508578694,0.49030384309946345,-0.6807276918583177,0.5663898497598543
2025-02-22,School 177,43.357966,76.921398,3.240801193673836,-0.6720297341378292,0.42728894811493606,-1.3802472699788793,0.9244729833948677,0.990637375812967,-0.6807276918583177,0.6744071669332835
2025-02-23,School 177,43.357966,76.921398,3.0001723776683544,-0.44194578033691606,0.06386458636570001,-0.311687945190892,0.7507980390009675,1.4909709085264704,-0.6807276918583177,0.7824244841067127
2025-03-03,School 177,43.357966,76.921398,-0.7865974904738099,-0.3595092774966923,0.5663161781309957,1.5427030824002796,0.9543128556820202,-1.5110302877545507,-0.43211338961097484,-1.3779218593618716
2025-03-04,School 177,43.357966,76.921398,-0.4306992162293626,-0.7932236646937175,-0.36671206480119245,-0.20490774509199364,1.5473180243767621,-1.010696755041047,-0.43211338961097484,-1.2699045421884423
2025-03-05,School 177,43.357966,76.921398,0.45965797844403117,-0.7412394767756524,-0.10257781907134868,-0.435381180503481,1.227113708477478,-0.5103632223275436,-0.43211338961097484,-1.1618872250150132
2025-03-06,School 177,43.357966,76.921398,0.9476422101400259,0.055133968003898116,-0.2799571641834848,1.6696781023234677,0.543887999919829,-0.010029689614040101,-0.43211338961097484,-1.0538699078415839
2025-03-07,School 177,43.357966,76.921398,-0.6829467044180817,0.26030239421410506,0.6675238348817691,1.9819410635799373,0.5177472183859922,0.49030384309946345,-0.43211338961097484,-0.9458525906681547
2025-03-08,School 177,43.357966,76.921398,-0.4851235227718984,0.08681664637567406,0.8619841828669655,0.7740371931148595,0.5046079507923418,0.990637375812967,-0.43211338961097484,-0.8378352734947255
2025-03-09,School 177,43.357966,76.921398,-0.4013467812401298,0.24553766319879433,1.217205839859886,-0.19051888180040769,0.6910291597097153,1.4909709085264704,-0.43211338961097484,-0.7298179563212963
2025-03-10,School 177,43.357966,76.921398,-0.4288646890425356,-0.24415972403460137,1.7596429350960394,-0.029465157590509813,1.1243859471956381,-1.5110302877545507,-0.43211338961097484,-0.6218006391478671
2025-03-11,School 177,43.357966,76.921398,-0.18273229147657333,0.19047744565017008,0.4145398056530193,-0.6938753075886267,1.1314681056149107,-1.010696755041047,-0.43211338961097484,-0.5137833219744379
2025-03-12,School 177,43.357966,76.921398,-0.7046552761288685,0.16433155460984647,0.33119473331451255,-0.23368532723042038,1.3873941358610147,-0.5103632223275436,-0.43211338961097484,-0.40576600480100866
2025-03-13,School 177,43.357966,76.921398,0.05086417031273745,0.13049568629833774,-0.22573153117134198,-0.07566060932704823,1.2965901687599068,-0.010029689614040101,-0.43211338961097484,-0.29774868762757944
2025-03-14,School 177,43.357966,76.921398,0.30678071287511055,0.4679316573294701,-0.9494194660990293,-0.9170281388694022,1.0898138317541892,0.49030384309946345,-0.43211338961097484,-0.18973137045415023
2025-03-15,School 177,43.357966,76.921398,0.4914564496823667,0.849969345165326,-0.7186305319279153,-0.3760588792140364,1.0274722004055925,0.990637375812967,-0.43211338961097484,-0.08171405328072102
2025-03-16,School 177,43.357966,76.921398,0.2936332680361834,0.7724544897339968,-0.3702629939073549,-0.35611654880432964,1.1297826491489968,1.4909709085264704,-0.43211338961097484,0.026303263892708196
2025-03-24,School 177,43.357966,76.921398,-0.8361297245181403,1.1947876817041136,1.4793516693277549,2.4277420362018125,0.692828060360835,-1.5110302877545507,-0.43211338961097484,0.8904418012801419
2025-03-25,School 177,43.357966,76.921398,-0.961794836815793,0.07912667350472584,0.17199658738520163,0.8313401568666203,1.2412739737379799,-1.010696755041047,-0.43211338961097484,0.9984591184535712
2025-03-26,School 177,43.357966,76.921398,-0.780482399851053,0.0474439951329499,-0.6184886090729484,0.5589621453190549,1.142115652712078,-0.5103632223275436,-0.43211338961097484,1.1064764356270003
2025-03-27,School 177,43.357966,76.921398,-0.6003929810108646,0.3224373655068549,-0.4132317720054006,-0.028455344376922726,0.6790810560607252,-0.010029689614040101,-0.43211338961097484,1.2144937528004296
2025-03-28,School 177,43.357966,76.921398,-0.583882236329421,0.4531668911122639,1.2279659158256022,-0.2894734989394279,1.0576483536703192,0.49030384309946345,-0.43211338961097484,1.3225110699738587
